hash-monomers,hash-monomers-replicate_structure,smiles_monomer,monomers,distribution,replicate_structure,smiles_polymer,mechanism
bKZCefWaapXkz9C9A2aEAJ,7DxFgKANZnnFW3SxcDbF5c,O=C(Cl)CCCC(=O)Cl.OCC1CCC(CO)CC1,"('O=C(Cl)CCCC(=O)Cl', 'OCC1CCC(CO)CC1')",[],1,O=C(Cl)CCCC(=O)OCC1CCC(COC(=O)CCCC(=O)OCC2CCC(COC(=O)CCCC(=O)OCC3CCC(COC(=O)CCCC(=O)OCC4CCC(CO)CC4)CC3)CC2)CC1,ester
Nr7eYec4BTu7rmiZMXAMF3,AFyFWC9EwsuUZX8HhmxPrN,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1.OCCCCCCCCCO,"('O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1', 'OCCCCCCCCCO')",[],0,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)OCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(=O)OCCCCCCCCCOC(=O)c7ccc(-c8nnc(-c9ccc(C(=O)OCCCCCCCCCOC(=O)c%10ccc(-c%11nnc(-c%12ccc(C(=O)OCCCCCCCCCO)cc%12)s%11)cc%10)cc9)s8)cc7)cc6)s5)cc4)cc3)s2)cc1,ester
Nr7eYec4BTu7rmiZMXAMF3,nDkxub8bnYPEPb4VdzzhRc,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1.OCCCCCCCCCO,"('O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1', 'OCCCCCCCCCO')",[],1,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)OCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(=O)OCCCCCCCCCOC(=O)c7ccc(-c8nnc(-c9ccc(C(=O)OCCCCCCCCCOC(=O)c%10ccc(-c%11nnc(-c%12ccc(C(=O)OCCCCCCCCCO)cc%12)s%11)cc%10)cc9)s8)cc7)cc6)s5)cc4)cc3)s2)cc1,ester
YTWWYLJ2oDgHX2xXfRXWYW,Nmv4dXNsSN5T727tqWRDgT,Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O.Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,"('Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O', 'Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1')",[],0,Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(-c%13ccc(Oc%14ccc(NC(=O)c%15ccc%16c(c%15)C(=O)N(c%15ccc(C)c(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20ccc(-c%21ccc(Oc%22ccc(NC(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(C)c(N%25C(=O)c%26ccc(C(=O)Nc%27ccc(Oc%28ccc(-c%29ccc(Oc%30ccc(N)cc%30)cc%29)cc%28)cc%27)cc%26C%25=O)c%23)C%24=O)cc%22)cc%21)cc%20)cc%19)cc%18C%17=O)c%15)C%16=O)cc%14)cc%13)cc%12)cc%11)cc%10C9=O)ccc7C)C8=O)cc6)cc5)cc4)cc3)cc2C1=O,amide
YTWWYLJ2oDgHX2xXfRXWYW,cuWosKtZ3D8Rf3t5CV8s8M,Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O.Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,"('Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O', 'Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1')",[],1,Cc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(c8cc(N%10C(=O)c%11ccc(C(=O)Nc%12ccc(Oc%13ccc(-c%14ccc(Oc%15ccc(NC(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(C)c(N%18C(=O)c%19ccc(C(=O)Nc%20ccc(Oc%21ccc(-c%22ccc(Oc%23ccc(NC(=O)c%24ccc%25c(c%24)C(=O)N(c%24ccc(C)c(N%26C(=O)c%27ccc(C(=O)Nc%28ccc(Oc%29ccc(-c%30ccc(Oc%31ccc(N)cc%31)cc%30)cc%29)cc%28)cc%27C%26=O)c%24)C%25=O)cc%23)cc%22)cc%21)cc%20)cc%19C%18=O)c%16)C%17=O)cc%15)cc%14)cc%13)cc%12)cc%11C%10=O)ccc8C)C9=O)cc7)cc6)cc5)cc4)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,amide
Bknjc7FGVHk7grtTt52jpT,CejB9RJfcQXNRu77DZPDQp,O=C(O)CCCCCCCCC(=O)O.OCCCCO,"('O=C(O)CCCCCCCCC(=O)O', 'OCCCCO')",[],0,O=C(O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCO,ester
Bknjc7FGVHk7grtTt52jpT,ZA4w2ozweNYi6rUnwrperY,O=C(O)CCCCCCCCC(=O)O.OCCCCO,"('O=C(O)CCCCCCCCC(=O)O', 'OCCCCO')",[],1,O=C(O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCC(=O)OCCCCO,ester
PBK6iwfvGwCAooynT7aE6Y,DbuyNwX7cjj7s2aBBEzzEG,O=C(O)C/C=C/CC(=O)O.OCCCCCCCCCCCCO,"('O=C(O)C/C=C/CC(=O)O', 'OCCCCCCCCCCCCO')",[],0,O=C(O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCO,ester
PBK6iwfvGwCAooynT7aE6Y,BG9LUkhARygR7LNCZrNaPp,O=C(O)C/C=C/CC(=O)O.OCCCCCCCCCCCCO,"('O=C(O)C/C=C/CC(=O)O', 'OCCCCCCCCCCCCO')",[],1,O=C(O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCOC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCO,ester
2ZTXTzqYiogrk93FiUoS5e,BfxxAAmd3d2hvQtvxkyoSC,CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21.O=C(O)c1ccc2cc(C(=O)O)ccc2c1,"('CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21', 'O=C(O)c1ccc2cc(C(=O)O)ccc2c1')",[],0,CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(NC(=O)c4ccc5cc(C(=O)Nc6ccc(-c7ccc(Oc8ccc(C(C)(c9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12ccc%13cc(C(=O)Nc%14ccc(-c%15ccc(Oc%16ccc(C(C)(c%17ccc(Oc%18ccc(-c%19ccc(NC(=O)c%20ccc%21cc(C(=O)Nc%22ccc(-c%23ccc(Oc%24ccc(C(C)(c%25ccc(Oc%26ccc(-c%27ccc(NC(=O)c%28ccc%29cc(C(=O)O)ccc%29c%28)cc%27)cc%26C(F)(F)F)cc%25)P%25(=O)Oc%26ccccc%26-c%26ccccc%26%25)cc%24)c(C(F)(F)F)c%23)cc%22)ccc%21c%20)cc%19)cc%18C(F)(F)F)cc%17)P%17(=O)Oc%18ccccc%18-c%18ccccc%18%17)cc%16)c(C(F)(F)F)c%15)cc%14)ccc%13c%12)cc%11)cc%10C(F)(F)F)cc9)P9(=O)Oc%10ccccc%10-c%10ccccc%109)cc8)c(C(F)(F)F)c7)cc6)ccc5c4)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21,amide
2ZTXTzqYiogrk93FiUoS5e,79HhX2tSJAW2gyDVRuwiCt,CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21.O=C(O)c1ccc2cc(C(=O)O)ccc2c1,"('CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21', 'O=C(O)c1ccc2cc(C(=O)O)ccc2c1')",[],1,CC(c1ccc(Oc2ccc(-c3ccc(N)cc3)cc2C(F)(F)F)cc1)(c1ccc(Oc2ccc(-c3ccc(NC(=O)c4ccc5cc(C(=O)Nc6ccc(-c7ccc(Oc8ccc(C(C)(c9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12ccc%13cc(C(=O)Nc%14ccc(-c%15ccc(Oc%16ccc(C(C)(c%17ccc(Oc%18ccc(-c%19ccc(NC(=O)c%20ccc%21cc(C(=O)Nc%22ccc(-c%23ccc(Oc%24ccc(C(C)(c%25ccc(Oc%26ccc(-c%27ccc(NC(=O)c%28ccc%29cc(C(=O)O)ccc%29c%28)cc%27)cc%26C(F)(F)F)cc%25)P%25(=O)Oc%26ccccc%26-c%26ccccc%26%25)cc%24)c(C(F)(F)F)c%23)cc%22)ccc%21c%20)cc%19)cc%18C(F)(F)F)cc%17)P%17(=O)Oc%18ccccc%18-c%18ccccc%18%17)cc%16)c(C(F)(F)F)c%15)cc%14)ccc%13c%12)cc%11)cc%10C(F)(F)F)cc9)P9(=O)Oc%10ccccc%10-c%10ccccc%109)cc8)c(C(F)(F)F)c7)cc6)ccc5c4)cc3)cc2C(F)(F)F)cc1)P1(=O)Oc2ccccc2-c2ccccc21,amide
8zkBGznBUDvb99pFxJ3kmP,FwMdyYQoTZLNoTsy5K7Qkk,Nc1cc(N)cc(-c2nc3ccccc3o2)c1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(Oc4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)cc(-c4nc5ccccc5[nH]4)c3)cc1)C2=O,"('Nc1cc(N)cc(-c2nc3ccccc3o2)c1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(Oc4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)cc(-c4nc5ccccc5[nH]4)c3)cc1)C2=O')",[],0,Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cc(Oc5ccc(N6C(=O)c7ccc(C(=O)Nc8cc(NC(=O)c9ccc%10c(c9)C(=O)N(c9ccc(Oc%11cc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)Nc%15cc(NC(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18cc(Oc%19ccc(N%20C(=O)c%21ccc(C(=O)Nc%22cc(NC(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(Oc%25cc(Oc%26ccc(N%27C(=O)c%28ccc(C(=O)O)cc%28C%27=O)cc%26)cc(-c%26nc%27ccccc%27[nH]%26)c%25)cc%23)C%24=O)cc(-c%23nc%24ccccc%24o%23)c%22)cc%21C%20=O)cc%19)cc(-c%19nc%20ccccc%20[nH]%19)c%18)cc%16)C%17=O)cc(-c%16nc%17ccccc%17o%16)c%15)cc%14C%13=O)cc%12)cc(-c%12nc%13ccccc%13[nH]%12)c%11)cc9)C%10=O)cc(-c9nc%10ccccc%10o9)c8)cc7C6=O)cc5)cc(-c5nc6ccccc6[nH]5)c4)cc2)C3=O)cc(-c2nc3ccccc3o2)c1,amide
8zkBGznBUDvb99pFxJ3kmP,LDeXSdxVS9mEjQnnDA67bF,Nc1cc(N)cc(-c2nc3ccccc3o2)c1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(Oc4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)cc(-c4nc5ccccc5[nH]4)c3)cc1)C2=O,"('Nc1cc(N)cc(-c2nc3ccccc3o2)c1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(Oc4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)cc(-c4nc5ccccc5[nH]4)c3)cc1)C2=O')",[],1,Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cc(Oc5ccc(N6C(=O)c7ccc(C(=O)Nc8cc(NC(=O)c9ccc%10c(c9)C(=O)N(c9ccc(Oc%11cc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)Nc%15cc(NC(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18cc(Oc%19ccc(N%20C(=O)c%21ccc(C(=O)Nc%22cc(NC(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(Oc%25cc(Oc%26ccc(N%27C(=O)c%28ccc(C(=O)O)cc%28C%27=O)cc%26)cc(-c%26nc%27ccccc%27[nH]%26)c%25)cc%23)C%24=O)cc(-c%23nc%24ccccc%24o%23)c%22)cc%21C%20=O)cc%19)cc(-c%19nc%20ccccc%20[nH]%19)c%18)cc%16)C%17=O)cc(-c%16nc%17ccccc%17o%16)c%15)cc%14C%13=O)cc%12)cc(-c%12nc%13ccccc%13[nH]%12)c%11)cc9)C%10=O)cc(-c9nc%10ccccc%10o9)c8)cc7C6=O)cc5)cc(-c5nc6ccccc6[nH]5)c4)cc2)C3=O)cc(-c2nc3ccccc3o2)c1,amide
e2rAXFfW28HctcwrZQPmni,5zhpvGJMY4SaWVVfarCdC8,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21.O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,"('CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21', 'O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1')",[],0,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(NC(=O)c5cc(C(=O)c6ccc(C(=O)Nc7ccc(-c8ccc(Oc9ccc%10c(c9)C(C)(c9ccc(Oc%11ccc(-c%12ccc(NC(=O)c%13cc(C(=O)c%14ccc(C(=O)Nc%15ccc(-c%16ccc(Oc%17ccc(C%18(C)CC(C)(C)c%19ccc(Oc%20ccc(-c%21ccc(N)cc%21)cc%20C(F)(F)F)cc%19%18)cc%17)c(C(F)(F)F)c%16)cc%15)c(C(=O)Nc%15ccc(-c%16ccc(Oc%17ccc%18c(c%17)C(C)(c%17ccc(Oc%19ccc(-c%20ccc(N)cc%20)cc%19C(F)(F)F)cc%17)CC%18(C)C)c(C(F)(F)F)c%16)cc%15)c%14)ccc%13C(=O)Nc%13ccc(-c%14ccc(Oc%15ccc(C%16(C)CC(C)(C)c%17ccc(Oc%18ccc(-c%19ccc(N)cc%19)cc%18C(F)(F)F)cc%17%16)cc%15)c(C(F)(F)F)c%14)cc%13)cc%12)cc%11C(F)(F)F)cc9)CC%10(C)C)c(C(F)(F)F)c8)cc7)c(C(=O)Nc7ccc(-c8ccc(Oc9ccc(C%10(C)CC(C)(C)c%11ccc(Oc%12ccc(-c%13ccc(N)cc%13)cc%12C(F)(F)F)cc%11%10)cc9)c(C(F)(F)F)c8)cc7)c6)ccc5C(=O)O)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21,amide
e2rAXFfW28HctcwrZQPmni,ZBMBJkuV8nqhBwsJ486tiw,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21.O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,"('CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(N)cc4)cc3C(F)(F)F)ccc21', 'O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1')",[],1,CC1(C)CC(C)(c2ccc(Oc3ccc(-c4ccc(NC(=O)c5ccc(C(=O)c6ccc(C(=O)O)c(C(=O)Nc7ccc(-c8ccc(Oc9ccc%10c(c9)C(C)(c9ccc(Oc%11ccc(-c%12ccc(NC(=O)c%13ccc(C(=O)c%14ccc(C(=O)Nc%15ccc(-c%16ccc(Oc%17ccc%18c(c%17)C(C)(c%17ccc(Oc%19ccc(-c%20ccc(NC(=O)c%21ccc(C(=O)c%22ccc(C(=O)O)c(C(=O)O)c%22)cc%21C(=O)O)cc%20)cc%19C(F)(F)F)cc%17)CC%18(C)C)c(C(F)(F)F)c%16)cc%15)c(C(=O)O)c%14)cc%13C(=O)Nc%13ccc(-c%14ccc(Oc%15ccc%16c(c%15)C(C)(c%15ccc(Oc%17ccc(-c%18ccc(N)cc%18)cc%17C(F)(F)F)cc%15)CC%16(C)C)c(C(F)(F)F)c%14)cc%13)cc%12)cc%11C(F)(F)F)cc9)CC%10(C)C)c(C(F)(F)F)c8)cc7)c6)cc5C(=O)O)cc4)cc3C(F)(F)F)cc2)c2cc(Oc3ccc(-c4ccc(NC(=O)c5ccc(C(=O)c6ccc(C(=O)O)c(C(=O)O)c6)cc5C(=O)O)cc4)cc3C(F)(F)F)ccc21,amide
8tc8cE7wPBx3jpCZYRxmeL,hsrsFiz5eZaVSjpK2AenmN,O=C(O)CCC(=O)O.OCCCCO,"('O=C(O)CCC(=O)O', 'OCCCCO')",[],0,O=C(O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCO,ester
8tc8cE7wPBx3jpCZYRxmeL,mVoZXz9d64wZLmv2eaYnBp,O=C(O)CCC(=O)O.OCCCCO,"('O=C(O)CCC(=O)O', 'OCCCCO')",[],1,O=C(O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCOC(=O)CCC(=O)OCCCCO,ester
Uvmpf4WoEiZvVA37wAj7KG,XvQGnMTcGWBXD2CRb3WUL4,Nc1cc(N)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1.O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,"('Nc1cc(N)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1', 'O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1')",[],0,Nc1cc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4cc(NC(=O)c5ccc(Oc6ccc(C(=O)Nc7cc(NC(=O)c8ccc(Oc9ccc(C(=O)Nc%10cc(NC(=O)c%11ccc(Oc%12ccc(C(=O)O)cc%12)cc%11)cc(C(=O)CCNC(=O)/C=C/c%11ccccc%11)c%10)cc9)cc8)cc(C(=O)CCNC(=O)/C=C/c8ccccc8)c7)cc6)cc5)cc(C(=O)CCNC(=O)/C=C/c5ccccc5)c4)cc3)cc2)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1,amide
Uvmpf4WoEiZvVA37wAj7KG,ViigtyKSgCinz8KM9KBTrs,Nc1cc(N)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1.O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,"('Nc1cc(N)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1', 'O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1')",[],1,Nc1cc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4cc(NC(=O)c5ccc(Oc6ccc(C(=O)Nc7cc(NC(=O)c8ccc(Oc9ccc(C(=O)Nc%10cc(NC(=O)c%11ccc(Oc%12ccc(C(=O)O)cc%12)cc%11)cc(C(=O)CCNC(=O)/C=C/c%11ccccc%11)c%10)cc9)cc8)cc(C(=O)CCNC(=O)/C=C/c8ccccc8)c7)cc6)cc5)cc(C(=O)CCNC(=O)/C=C/c5ccccc5)c4)cc3)cc2)cc(C(=O)CCNC(=O)/C=C/c2ccccc2)c1,amide
Xxj5qB3pE6uDyJbqLvuufo,QMdRVrdq6Ht3vLxF9nt3jH,NCCCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],0,NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)O,amide
Xxj5qB3pE6uDyJbqLvuufo,n6aMzZ2Qi99vrDCivbCBf7,NCCCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],1,NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCC(=O)O,amide
VrVb3M7exA9HyoRunyDXLD,Y2wddfYFWfKwoviYEdavFq,Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(N)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1.O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,"('Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(N)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1', 'O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O')",[],0,Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(NC(=O)c6cc(C(=O)O)c(C(=O)Nc7ccc(-c8ccc(Oc9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12cc(C(=O)Nc%13ccc(-c%14ccc(Oc%15ccc(Oc%16ccc(-c%17ccc(N)cc%17)cc%16C(F)(F)F)cc%15)c(C(F)(F)F)c%14)cc%13)c(C(=O)Nc%13ccc(-c%14ccc(Oc%15ccc(Oc%16ccc(-c%17ccc(N)cc%17)cc%16C(F)(F)F)cc%15)c(C(F)(F)F)c%14)cc%13)cc%12C(=O)Nc%12ccc(-c%13ccc(Oc%14ccc(Oc%15ccc(-c%16ccc(NC(=O)c%17cc(C(=O)O)c(C(=O)O)cc%17C(=O)O)cc%16)cc%15C(F)(F)F)cc%14)c(C(F)(F)F)c%13)cc%12)cc%11)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c8)cc7)cc6C(=O)O)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1,amide
VrVb3M7exA9HyoRunyDXLD,QEVyJw2nK7GYYoC3pVrdTY,Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(N)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1.O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,"('Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(N)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1', 'O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O')",[],1,Nc1ccc(-c2ccc(Oc3ccc(Oc4ccc(-c5ccc(NC(=O)c6cc(C(=O)Nc7ccc(-c8ccc(Oc9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12cc(C(=O)O)c(C(=O)O)cc%12C(=O)O)cc%11)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c8)cc7)c(C(=O)Nc7ccc(-c8ccc(Oc9ccc(Oc%10ccc(-c%11ccc(NC(=O)c%12cc(C(=O)O)c(C(=O)O)cc%12C(=O)O)cc%11)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c8)cc7)cc6C(=O)Nc6ccc(-c7ccc(Oc8ccc(Oc9ccc(-c%10ccc(NC(=O)c%11cc(C(=O)O)c(C(=O)O)cc%11C(=O)O)cc%10)cc9C(F)(F)F)cc8)c(C(F)(F)F)c7)cc6)cc5)cc4C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1,amide
7SefpNgUQLJWRmsyU68tew,fKz4vDSo3LpnFA6B4pLPWi,O=C(O)c1ccc(Cc2ccc(C(=O)O)cc2)cc1.OCCO,"('O=C(O)c1ccc(Cc2ccc(C(=O)O)cc2)cc1', 'OCCO')",[],0,O=C(O)c1ccc(Cc2ccc(C(=O)OCCOC(=O)c3ccc(Cc4ccc(C(=O)OCCOC(=O)c5ccc(Cc6ccc(C(=O)OCCOC(=O)c7ccc(Cc8ccc(C(=O)OCCO)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester
7SefpNgUQLJWRmsyU68tew,2vnzKDykRszQr3ZrZMmu9n,O=C(O)c1ccc(Cc2ccc(C(=O)O)cc2)cc1.OCCO,"('O=C(O)c1ccc(Cc2ccc(C(=O)O)cc2)cc1', 'OCCO')",[],1,O=C(O)c1ccc(Cc2ccc(C(=O)OCCOC(=O)c3ccc(Cc4ccc(C(=O)OCCOC(=O)c5ccc(Cc6ccc(C(=O)OCCOC(=O)c7ccc(Cc8ccc(C(=O)OCCO)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester
LjytrnpG5JTyXC7aQGV8vT,RE8zybUGRgCh3oVKVKzdTu,O=C(O)CCCCCCCCC(=O)O.OCc1ccc(CO)cc1,"('O=C(O)CCCCCCCCC(=O)O', 'OCc1ccc(CO)cc1')",[],0,O=C(O)CCCCCCCCC(=O)OCc1ccc(COC(=O)CCCCCCCCC(=O)OCc2ccc(COC(=O)CCCCCCCCC(=O)OCc3ccc(COC(=O)CCCCCCCCC(=O)OCc4ccc(CO)cc4)cc3)cc2)cc1,ester
LjytrnpG5JTyXC7aQGV8vT,PtvR9t957UXhhoc4esNjLS,O=C(O)CCCCCCCCC(=O)O.OCc1ccc(CO)cc1,"('O=C(O)CCCCCCCCC(=O)O', 'OCc1ccc(CO)cc1')",[],1,O=C(O)CCCCCCCCC(=O)OCc1ccc(COC(=O)CCCCCCCCC(=O)OCc2ccc(COC(=O)CCCCCCCCC(=O)OCc3ccc(COC(=O)CCCCCCCCC(=O)OCc4ccc(CO)cc4)cc3)cc2)cc1,ester
