smiles_monomer,pm,polymer_name,Tg,Tm,Tm_units,Tg_units,monomers,distribution,replicate_structure,smiles_polymer,mechanism
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.23,poly(methyl 4-oxo-2-oxetanecarboxylate),40.0,112.0,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.11,poly(methyl 4-oxo-2-oxetanecarboxylate),,207.0,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
C=C(C(=O)O)[C@@H](C)O.C=C(C(=O)O)[C@H](C)O,0.71,poly(3-hydroxy-2-methylenebutanoic acid),,80.5,C,C,"('C=C(C(=O)O)[C@@H](C)O', 'C=C(C(=O)O)[C@H](C)O')",[],1,C=C(C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O)[C@H](C)OC(=O)C(=C)[C@@H](C)OC(=O)C(=C)[C@@H](C)OC(=O)C(=C)[C@@H](C)OC(=O)C(=C)[C@@H](C)OC(=O)C(=C)[C@@H](C)OC(=O)C(=C)[C@@H](C)O,ester
C=C(C(=O)O)[C@@H](C)O.C=C(C(=O)O)[C@H](C)O,0.79,poly(3-hydroxy-2-methylenebutanoic acid),,109.2,C,C,"('C=C(C(=O)O)[C@@H](C)O', 'C=C(C(=O)O)[C@H](C)O')",[],1,C=C(C(=O)O[C@@H](C)C(=C)C(=O)O[C@@H](C)C(=C)C(=O)O[C@@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O)[C@H](C)OC(=O)C(=C)[C@H](C)OC(=O)C(=C)[C@H](C)OC(=O)C(=C)[C@H](C)OC(=O)C(=C)[C@H](C)OC(=O)C(=C)[C@@H](C)O,ester
C=C(C(=O)O)[C@@H](C)O.C=C(C(=O)O)[C@H](C)O,0.91,poly(3-hydroxy-2-methylenebutanoic acid),18.7,102.8,C,C,"('C=C(C(=O)O)[C@@H](C)O', 'C=C(C(=O)O)[C@H](C)O')",[],1,C=C(C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O[C@H](C)C(=C)C(=O)O)[C@@H](C)O,ester
C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,0.05,poly(Allyl 4-oxo-2-oxetanecarboxylate),,109.5,C,C,"('C=CCOC(=O)[C@@H](O)CC(=O)O', 'C=CCOC(=O)[C@H](O)CC(=O)O')",[],1,C=CCOC(=O)[C@H](CC(=O)O)OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C,ester
C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,0.13,poly(Allyl 4-oxo-2-oxetanecarboxylate),,80.0,C,C,"('C=CCOC(=O)[C@@H](O)CC(=O)O', 'C=CCOC(=O)[C@H](O)CC(=O)O')",[],1,C=CCOC(=O)[C@@H](O)CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C,ester
C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,0.18,poly(Allyl 4-oxo-2-oxetanecarboxylate),,51.0,C,C,"('C=CCOC(=O)[C@@H](O)CC(=O)O', 'C=CCOC(=O)[C@H](O)CC(=O)O')",[],1,C=CCOC(=O)[C@H](CC(=O)O)OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](O)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C,ester
C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,0.19,poly(Allyl 4-oxo-2-oxetanecarboxylate),,49.0,C,C,"('C=CCOC(=O)[C@@H](O)CC(=O)O', 'C=CCOC(=O)[C@H](O)CC(=O)O')",[],1,C=CCOC(=O)[C@@H](O)CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C)C(=O)OCC=C,ester
CCCC[C@@H](O)CC(=O)O.CCCC[C@H](O)CC(=O)O,0.85,poly(3-hydroxyheptanoic acid),-30.8,,C,C,"('CCCC[C@@H](O)CC(=O)O', 'CCCC[C@H](O)CC(=O)O')",[],1,CCCC[C@H](O)CC(=O)O[C@@H](CCCC)CC(=O)O[C@@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O,ester
CCCC[C@@H](O)CC(=O)O.CCCC[C@H](O)CC(=O)O,0.97,poly(3-hydroxyheptanoic acid),-30.15,,C,C,"('CCCC[C@@H](O)CC(=O)O', 'CCCC[C@H](O)CC(=O)O')",[],1,CCCC[C@@H](O)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O[C@H](CCCC)CC(=O)O,ester
CC[C@@H](O)C(=O)O.CC[C@H](O)C(=O)O,1.0,poly(2-hydroxybutanoic acid),,108.0,C,C,"('CC[C@@H](O)C(=O)O', 'CC[C@H](O)C(=O)O')",[],1,CC[C@@H](O)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O[C@H](CC)C(=O)O,ester
CC[C@@H](O)CC(=O)O.CC[C@H](O)CC(=O)O,0.86,poly(3-hydroxyvaleric acid),-14.9,,C,C,"('CC[C@@H](O)CC(=O)O', 'CC[C@H](O)CC(=O)O')",[],1,CC[C@H](O)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O,ester
CC[C@@H](O)CC(=O)O.CC[C@H](O)CC(=O)O,0.9,poly(3-hydroxyvaleric acid),-15.5,,C,C,"('CC[C@@H](O)CC(=O)O', 'CC[C@H](O)CC(=O)O')",[],1,CC[C@H](O)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O[C@@H](CC)CC(=O)O,ester
CC[C@@H](O)CC(=O)O.CC[C@H](O)CC(=O)O,0.91,poly(3-hydroxyvaleric acid),-15.35,,C,C,"('CC[C@@H](O)CC(=O)O', 'CC[C@H](O)CC(=O)O')",[],1,CC[C@@H](O)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O,ester
CC[C@@H](O)CC(=O)O.CC[C@H](O)CC(=O)O,0.96,poly(3-hydroxyvaleric acid),-17.466666666666665,108.0,C,C,"('CC[C@@H](O)CC(=O)O', 'CC[C@H](O)CC(=O)O')",[],1,CC[C@@H](O)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O[C@H](CC)CC(=O)O,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.08,poly(methyl 4-oxo-2-oxetanecarboxylate),,212.0,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)OC(=O)C[C@@H](O)C(=O)OC,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.19,poly(methyl 4-oxo-2-oxetanecarboxylate),39.0,173.0,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O)OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.87,poly(lactic acid),,168.0,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.88,poly(lactic acid),,178.33333333333334,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.9,poly(lactic acid),,190.66666666666663,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.05,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,114.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.08,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,104.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.09,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,100.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.15,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,86.5,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.19,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,79.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.2,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,73.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)C(=O)OCc1ccccc1.O=C(O)C[C@H](O)C(=O)OCc1ccccc1,0.21,poly(Benzyl 4-oxo-2-oxetanecarboxylate),,71.0,C,C,"('O=C(O)C[C@@H](O)C(=O)OCc1ccccc1', 'O=C(O)C[C@H](O)C(=O)OCc1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,0.14,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-13.0,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,0.15,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-10.0,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,0.2,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-13.0,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,0.23,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-12.0,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,0.51,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-13.5,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](CCOCc1ccccc1)OC(=O)C[C@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,1.0,poly(3-hydroxy-5-phenylmethoxypentanoic acid),-14.0,,C,C,"('O=C(O)C[C@@H](O)CCOCc1ccccc1', 'O=C(O)C[C@H](O)CCOCc1ccccc1')",[],1,O=C(O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@@H](CCOCc1ccccc1)OC(=O)C[C@H](O)CCOCc1ccccc1,ester
O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,0.13,poly(3-Hydroxy-4-phenoxybutanoic acid),38.0,,C,C,"('O=C(O)C[C@@H](O)COc1ccccc1', 'O=C(O)C[C@H](O)COc1ccccc1')",[],1,O=C(O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](O)COc1ccccc1,ester
O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,0.14,poly(3-Hydroxy-4-phenoxybutanoic acid),38.0,,C,C,"('O=C(O)C[C@@H](O)COc1ccccc1', 'O=C(O)C[C@H](O)COc1ccccc1')",[],1,O=C(O)C[C@@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@@H](O)COc1ccccc1,ester
O=C(C[C@@H](O)C(=O)O)OCc1ccccc1.O=C(C[C@H](O)C(=O)O)OCc1ccccc1,1.0,poly(alpha-Benzylmalic acid),4.0,,C,C,"('O=C(C[C@@H](O)C(=O)O)OCc1ccccc1', 'O=C(C[C@H](O)C(=O)O)OCc1ccccc1')",[],1,O=C(C[C@@H](O)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O[C@H](CC(=O)OCc1ccccc1)C(=O)O)OCc1ccccc1,ester
C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,0.99,poly(SS-3-hydroxybutyrate),,173.0,C,C,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",[],1,C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,ester
C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,0.99,poly(RS-3-hydroxybutyrate),,167.0,C,C,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",[],1,C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,ester
